"id","target","f0","f1","f2","f3","f5","f6","f7","f9","f10","f11","f13","f14","f15","f16","f18","f19","f20","f22","f23","f24"
43610,0,1016.2,20,5.0225,18.2,10.7,37,9,0,4.8,22.3,0,1,24,20.8,11,1013.9,4,12.5,47,64
43611,0,1012.8,16,5.0177,28.6,13,52,19,0,13.8,36.9,0,0,30,35.2,10,1008.2,1,16.5,37,24
43612,0,1017,47,5.0131,15.3,10.7,41,0,0,6,35.6,0,1,19,33.9,11,1013.3,3,11.4,37,100
43613,0,1019.4,22,5.0208,24.6,7.8,54,11,0,8.6,27.9,0,2,35,26.9,12,1015.7,6,22,55,58
43614,0,1019.8,29,5.0146,18.6,11.8,54,15,0,5.4,24.3,0,5,22,24,4,1015.8,1,14,41,47
43615,0,1017,33,5.0225,14.7,0.1,43,19,1,4.4,21.5,51,8,22,19.1,10,1019.6,8,14.7,45,81
43616,0,1020.6,20,5.0216,13.8,6.1,37,9,0,1.6,18.4,0,6,17,17.3,4,1019.5,6,10.7,65,85
43617,0,1016.6,30,5.0226,9.3,11.9,37,11,0,3,19.1,0,1,19,18.6,4,1014.6,1,2.8,39,69
43618,0,1015.4,43,5.008,12,6.6,39,13,0,4,20.2,0.4,7,31,18.4,9,1012.1,3,7.8,65,92
43619,0,1022,16,5.027,20.8,10.1,39,13,0,4.8,27.3,0,1,28,24.3,10,1021.2,2,11.2,58,80
43620,0,1010.7,1,5.0292,19.9,8.1,43,17,1,5.2,26.3,12.8,5,11,26.1,6,1010,7,19.3,46,75
43621,0,1013.9,44,5.0185,33.6,13.2,48,17,0,81.2,41.7,0,4,20,40.3,10,1011.9,0,26.6,42,22
43622,1,1014.8,21,5.0039,25.8,0.1,50,17,1,3.8,27.4,3.4,8,20,25.8,11,1013.5,8,21.9,61,70
43623,0,1020.6,45,5.012,21.3,10.5,46,26,0,4.4,28.5,0.2,2,28,26,7,1018,5,15.8,56,61
43624,0,1014.7,39,5.0258,26.5,13.3,41,13,0,8,35.4,0,1,20,34.7,6,1011.4,0,18.8,50,69
43625,0,1025.8,8,5.0079,14.8,7.1,28,7,1,1.8,19.6,1.4,1,19,18.6,6,1024.2,6,12.1,61,78
43626,1,1013.4,33,5.0155,8.7,0,35,13,1,1.2,11.9,27.2,8,20,11.2,12,1014.6,8,7.2,60,99
43627,0,1017.3,20,5.0213,22.3,13.2,48,17,0,11,29.6,0,1,24,27.6,10,1014,1,15.9,39,44
43628,1,1023,28,5.0208,18.5,11.2,48,0,0,7.2,21.5,1,4,15,13.5,11,1024,1,10.8,65,41
43629,1,1013,2,5.0156,14.5,3.4,35,15,0,2.8,19.4,0,4,11,19.4,6,1009.5,7,11,62,76
43630,1,1009.7,11,5.0158,25.9,6.6,57,37,0,8.6,28.5,0.8,8,31,27.9,5,1007.9,8,22.8,64,67
43631,1,1014.4,47,5.0313,18.4,5.4,31,4,0,5.6,31.9,0,7,19,30.4,9,1013.2,7,13.5,39,85
43632,0,1026.1,2,5.0173,16.2,3.6,28,9,0,1.6,18.5,0,8,11,17.1,8,1025.7,7,11.9,55,65
43633,1,1011,30,5.0152,15.9,4.7,35,2,0,6,19,0,6,9,13.1,9,1011.2,7,8.7,58,64
43634,0,1013.8,18,5.024,15.7,11.1,26,7,0,1.4,22.6,0,7,9,20.5,12,1009.2,1,2.4,38,64
43635,1,1022.8,22,5.0126,19.9,5,52,30,1,5.4,21.8,1.4,7,30,17.3,12,1021.6,4,15.8,64,62
43636,1,1008.9,33,5.0213,18.3,9.3,80,7,0,9,31.9,0,2,28,30.2,6,1003.6,5,9.7,37,42
43637,0,1028.7,25,5.0148,8.4,6.3,31,22,1,0.6,16.5,5.6,4,17,13.7,9,1027.6,6,7.9,64,86
43638,0,1021.1,41,5.0219,21.1,8.3,30,9,0,5.8,26,0,5,20,25.2,7,1018,4,13,51,52
43639,0,1020.4,42,5.0129,6.3,9.6,15,6,0,2.4,17.3,0,3,7,16.9,0,1017.4,2,-0.7,42,78
43640,0,1016.9,4,5.0001,20,11.5,35,9,0,7.8,30.1,0,1,11,29.1,9,1012.8,2,9.8,47,39
43641,0,1021.8,32,5.0048,15.1,7.4,39,6,0,3.8,21.6,0,1,19,19.5,13,1019.4,1,10.8,45,52
43642,0,1027.5,11,5.0245,21.4,1.2,35,11,0,5.9,23.9,0.2,7,13,22.8,6,1024.7,8,17.8,55,59
43643,0,1016.7,45,5.0153,21.7,10.6,46,20,0,7,29.1,0,6,20,26.1,12,1014.3,0,7.1,39,47
43644,1,1015.4,38,5.0245,15.2,3.8,31,17,0,5.4,19.7,0.4,6,19,17.4,4,1013.2,8,11.6,48,70
43645,0,1009.4,12,5.0363,25.1,10.3,33,9,0,3.2,27.9,0,4,15,26.9,11,1005,2,17.8,63,57
43646,0,1016.5,40,5.0235,22.2,10.7,31,9,0,5.6,27.2,0,7,13,26.7,11,1012.7,1,18.2,54,69
43647,0,1011.4,17,5.0188,9.4,0,30,13,0,1,10.2,0.2,7,13,9.5,2,1013,7,8.6,63,86
43648,0,1012.2,22,5.0159,11.7,9.8,50,28,0,3.8,17.3,0,1,33,16,10,1011,1,7.4,37,51
43649,0,1017,30,5.0166,18.7,11.4,35,0,0,9.8,32,0,1,11,30.4,5,1012.9,1,11.9,39,72
43650,0,1026.6,22,5.0186,15,7.3,39,11,1,5.4,20.8,16.2,6,30,17.6,7,1024,7,12.5,56,87
43651,0,1014.6,9,5.0274,19.3,9,30,6,0,3.4,27.2,0,2,13,25.4,10,1014.9,8,16.2,46,70
43652,1,1004.8,45,5.0116,13,4.7,28,4,1,3.1,19.4,7.8,8,9,17.7,9,1006.8,5,7.8,65,99
43653,1,1021,48,5.0267,20.7,5,28,4,0,4,27.8,0.4,7,15,24.7,4,1016.2,7,18,57,82
43654,1,1016.8,44,5.0228,15,9.1,31,17,0,7.4,17.5,0,8,11,14.1,3,1014.4,4,12.7,55,61
43655,0,1019.7,2,5.0234,19.9,10.5,35,11,0,4,24.5,0,5,17,22.3,9,1018.9,3,18.1,66,80
43656,0,1016.1,23,5.0189,24.4,10.9,57,19,0,12.6,30.7,0,0,33,26.9,6,1014.7,1,21.4,48,63
43657,0,1017.3,36,5.0015,13.4,8.4,26,11,1,1.4,18.8,3,7,2,18.4,8,1013.5,2,8.7,49,80
43658,0,1019.4,20,5.0161,15.2,0,17,0,0,1.6,19.3,0,7,7,19.2,12,1015.5,7,12.3,62,88
43659,0,1013.6,40,5.0222,22.6,7,24,9,0,7.6,30.6,0,2,11,29.1,11,1009.3,8,19.2,57,78
43660,0,1022.3,34,5.0174,17.1,10.6,48,28,0,1.8,23.3,0,4,30,22.5,9,1019.3,1,12.7,60,68
43661,0,1027.1,12,5.019,14.9,6.1,50,28,0,2.6,17.6,0,6,31,16.4,10,1026.3,1,11.5,56,49
43662,0,1025.3,13,5.0121,15.3,10.2,35,6,0,2,22.6,0,3,13,21.4,12,1022.8,4,5.1,39,74
43663,1,1007.8,2,5.0245,12.1,6.6,28,11,1,2.8,14.2,12.2,7,9,11.9,8,1006,3,10.5,47,92
43664,0,1020.4,9,5.0204,16.1,9.2,31,6,0,3.8,25.1,0,2,17,24.8,10,1019,4,11,37,87
43665,1,1006.1,6,5.0127,17.6,0,41,7,1,7.6,18.7,84,7,9,17.5,9,1006.9,8,17.5,62,100
43666,0,1025.5,47,5.0269,12.4,5.4,46,13,0,4,17.2,0,1,24,15.9,11,1024.6,1,10.5,50,63
43667,0,1008.1,41,5.0271,28.7,6.8,63,24,0,10,33.3,0,7,41,31.6,7,1005.4,7,26,52,63
43668,0,1010.4,20,5.0126,27.5,12.5,61,28,0,11.8,36.3,0,1,37,33.8,12,1007.5,1,17.8,47,28
43669,0,1021,41,5.0066,24.1,10.2,50,31,0,8,28.7,0,1,31,25.9,7,1017.1,3,19.3,53,59
43670,0,1017.2,30,5.016,8.8,10.2,28,6,0,0.2,21.9,0,7,6,21.1,10,1016.9,3,5.1,43,100
43671,0,1022.2,25,5.0258,18.9,7.6,44,28,1,7,23.2,1.6,3,22,21.8,4,1021.6,7,15.8,50,61
43672,0,1010,12,5.0291,17.2,9.7,41,9,0,2.2,22,0,3,9,21.2,2,1007.5,1,8,51,56
43673,1,1005.6,8,5.0209,13.1,0,52,19,0,2.8,16.6,0.4,8,15,15.6,6,1003.5,7,9.8,55,60
43674,0,1018.8,27,5.0207,11.1,9,54,26,0,1,15.5,0,1,33,15.4,4,1017.1,8,7,56,91
43675,0,1021.7,45,5.0168,20.9,8.2,43,17,0,4,27.6,0,8,30,24.4,6,1018.2,1,13.6,55,62
43676,1,1008,10,5.0215,22.3,0.7,102,7,0,4.8,31.5,0,7,4,30.1,2,1003.7,8,20.1,58,85
43677,1,1025.9,8,5.0256,21.8,3.5,63,35,1,5.6,24.1,13.4,8,31,22.1,5,1025.1,3,14.8,60,56
43678,0,1027.7,23,5.0258,16,3.1,24,15,0,2.2,19.6,0,4,9,18.5,2,1025.6,4,12.6,58,87
43679,0,1006.1,39,5.0275,26.9,5.2,54,11,1,5.4,31.4,19.8,7,9,30.5,10,1003,8,24.4,55,84
43680,0,1013.4,22,5.0231,25.3,6.8,61,17,0,8,34.2,0,5,33,33.4,7,1006.5,4,15.7,40,39
43681,1,997.4,26,5.022,8.4,2.6,48,13,1,5.2,13.2,20.6,7,11,10,10,997.4,7,6.5,58,85
43682,0,1002.6,0,5.0282,29.9,5,37,13,1,5.4,36.1,3.4,7,20,31.9,11,997.8,7,26.8,54,61
43683,0,1003.8,2,5.0143,20,10.8,52,13,0,4.6,23.6,0,1,26,22.7,11,1003.6,1,14.4,49,70
43684,1,1003.9,33,5.0253,16.9,1,48,17,1,2.8,24.2,7,6,26,22.5,10,1002.2,8,13.8,48,79
43685,0,1022.3,32,5.0235,16.7,4.5,37,11,0,4,21.4,0,6,22,20.1,11,1020.9,8,15.4,51,55
43686,0,1011.4,4,5.0237,26.8,11.8,31,2,0,10.2,38.2,0,0,15,37.1,7,1006.5,0,12,43,14
43687,0,1026.2,29,5.0238,16.6,11.5,43,24,0,8.6,19.4,0,1,19,18.7,10,1025.2,1,12.1,44,37
43688,0,1027.2,38,5.0152,12.2,11.8,41,20,0,3.2,19.4,0,1,22,18.3,8,1024.1,1,4.6,44,63
43689,0,1023.4,32,5.0282,12.5,6.1,37,19,0,4.8,16.8,0.4,5,20,15.4,12,1023.5,6,10.8,50,62
43690,0,1022.3,6,5.0012,11.6,4.8,33,9,1,6.2,17.7,29.2,7,19,17.4,5,1022.1,1,9.7,47,79
43691,0,1026.5,26,5.0244,18.9,10.3,22,17,0,5.6,21.6,0,0,17,20.9,6,1024.8,7,13.5,58,72
43692,0,1022.2,35,5.0179,16.4,6.9,33,15,0,10.2,20.6,0,8,19,19.3,0,1024.5,8,15.7,65,77
43693,1,1011.4,15,5.018,30.5,12.8,50,20,0,11,42.1,0,1,26,41.2,12,1008.5,0,22.1,39,25
43694,0,1032.2,15,5.0117,13.3,11,43,20,0,6.8,25.3,0,6,20,22.9,6,1030,1,10.8,41,67
43695,0,1015.5,47,5.0201,10.8,3,52,24,0,2,16,0,7,26,15.7,12,1010.2,7,2.2,63,80
43696,0,1026.8,9,5.0173,5.3,8,17,2,0,0.3,15.9,0,3,9,15.5,4,1023.5,3,0.7,59,88
43697,1,1017.9,19,5.0182,8.3,4.7,59,4,0,3.2,17.7,0,8,24,16.1,6,1014.1,1,1.6,40,72
43698,0,1019,43,5.0098,11.2,10.7,39,2,0,5,18.6,0,2,22,17.9,7,1016.9,1,2.9,37,67
43699,0,1026.5,29,5.0203,20.8,8.3,15,7,0,4.6,24,0,3,9,23.4,11,1023.8,1,17.4,52,81
43700,1,1011,45,5.0183,10.3,4.9,65,26,1,5,14.2,13.4,6,26,12.3,5,1013.1,1,8,52,71
43701,0,1027,38,5.0209,8,4,46,13,1,3.4,13.2,2,7,28,12.4,10,1029.5,7,4.9,61,92
43702,0,1024.4,14,5.0108,14.7,10.4,52,30,0,5.4,30.9,0,3,24,29.3,4,1019.5,0,11.2,55,68
43703,1,1018.5,45,5.0073,13.8,3.9,26,0,0,2,27.1,0,5,13,25.3,7,1015,7,8.6,50,93
43704,0,1027.1,38,5.0145,25.5,13.7,59,30,0,10.6,34.2,0,2,39,32.7,5,1020.9,0,12.3,46,21
43705,0,1012.6,5,5.0126,25.8,0.7,37,22,0,1.8,30.4,0,6,22,29.8,13,1010,6,24.2,60,80
43706,1,1016,17,5.0297,12,10.9,52,28,0,6,24.2,0,2,28,23.3,8,1008.5,4,8.9,37,59
43707,0,1019.5,47,5.0212,15.3,2.9,35,9,0,4,20.4,0,7,9,19.4,5,1020.9,7,13.7,61,87
43708,0,1028.5,23,5.0249,19.1,11,22,0,1,6.2,25.8,7,3,9,25.4,6,1026,6,13,41,62
43709,0,1003.2,17,5.0229,14.7,1.1,56,22,0,4.4,20.3,0,7,20,19.2,11,1000.6,7,10.1,37,52
43710,0,1023.1,6,5.0129,15.9,12.3,26,9,0,6.8,25.9,0,4,17,24.6,8,1019,5,10.1,42,61
43711,0,1022.5,44,5.0335,12.1,1.2,37,20,0,3.4,16.2,0.2,7,19,15.7,12,1019,7,10.8,66,84
43712,0,1017.5,34,5.0048,12.8,4.4,43,17,0,4,16.5,0.8,7,26,14.2,5,1017.4,6,8.3,64,76
43713,0,1013.9,37,5.0084,23.2,12.8,35,13,0,9.6,34.3,0,7,17,33.6,8,1009.9,3,10.9,38,46
43714,1,1024.2,14,5.0191,12.5,5.2,37,28,1,1.2,18.6,3,7,19,17.6,7,1023,7,10.8,60,78
43715,1,1027.1,12,5.0165,15.8,6.7,33,7,0,3,20.2,0,2,20,19.4,12,1025.8,1,4.5,48,63
43716,0,1015.9,31,5.0219,25.9,13.3,46,11,0,32,34.7,0,1,28,32.8,7,1011.8,1,16.6,39,46
43717,0,1017,7,5.028,22.4,10.3,41,17,0,6.8,24.2,0,4,28,22.8,4,1015.2,4,19.1,52,56
43718,0,1012.6,30,5.0124,18.8,13.3,41,6,0,6,26.6,0,1,19,25.2,8,1009.1,1,15.8,39,66
43719,0,1015.4,42,5.026,21.2,4.9,57,19,1,4.8,28.6,9.4,4,35,26.2,0,1013,7,17.2,52,75
43720,0,1009.8,3,5.0199,25.8,8.9,26,7,0,11,28.9,0,7,13,27.2,13,1007.1,3,22.6,64,73
43721,0,1024.2,33,5.0257,4.9,9.2,17,0,0,1,12.1,0,6,2,11.2,4,1020.3,1,-1.8,65,87
43722,0,1016.9,42,5.0228,17.3,9.7,52,11,0,8.2,27.4,0,3,17,25.2,6,1013.1,1,9.2,40,63
43723,1,1012.8,22,5.0236,24.4,10.3,50,9,0,7.8,31.3,0,2,30,27.2,7,1009.1,2,20.2,61,71
43724,0,1022.7,24,5.0247,10.7,12.5,35,11,0,1.6,19.9,0,1,20,19.4,12,1018.4,1,5.2,48,50
43725,0,1011.6,44,5.021,32.5,2.9,43,9,0,14.4,37.7,0,7,17,35.8,3,1009.9,8,24.5,45,11
43726,0,1024.1,43,5.0239,11.1,12.6,26,13,0,4.6,20.1,0,0,11,19.5,8,1020.7,0,1.1,37,52
43727,0,1008.3,27,5.0242,15.9,5.9,35,13,1,3.6,20.9,2.8,5,11,18.8,8,1006,5,13.2,45,60
43728,1,1019.2,37,5.0104,27.2,8.6,57,9,0,7.8,36.2,0,5,11,35.3,10,1014.8,1,22,40,54
43729,0,1005.6,33,5.0124,17.7,11.2,46,24,0,4.4,22.2,0,5,24,22,1,1006.3,2,15,40,54
43730,1,1017.3,42,5.018,15.5,8.4,41,7,1,11.4,27.6,20.2,1,11,25.7,11,1015.3,5,10.1,48,85
43731,0,1004.4,29,5.0141,25.3,3,57,22,0,2.6,25.8,0,8,15,23.8,5,1004.1,7,22.3,63,50
43732,0,1022.6,29,5.0101,21.9,7.7,43,13,1,12,24.4,1.6,2,33,23.8,7,1020,4,18.8,65,77
43733,0,1003.2,9,5.0125,15.7,8.4,48,20,0,4.6,21.2,1,5,26,20,13,1004.5,4,10,46,89
43734,0,1008.9,13,5.0229,25.2,4.3,43,7,0,8,35.5,0,7,22,34.3,8,1006.6,5,21.4,49,53
43735,0,1014.5,41,5.0164,29,9.7,59,24,0,14.8,32.3,0,3,39,30.5,12,1012.4,4,24.4,48,52
43736,0,1015.5,32,5.0155,21.6,10.8,30,6,0,16,33.9,0,7,11,32.4,1,1012.5,4,15.3,38,56
43737,1,1009,17,5.0257,11.6,3.9,57,11,0,3.2,20.6,0,7,28,14,10,1006.6,7,8.9,56,60
43738,0,1024.7,34,5.0215,9,7.3,31,15,0,0.8,15,0,7,19,13.2,12,1021.8,3,4.5,53,77
43739,0,1021.9,47,5.0216,8.8,0.8,33,15,0,0.8,11.6,0,7,11,11.2,10,1016.1,8,6.7,61,97
43740,0,1009,10,5.023,19.6,5.4,35,15,1,5,29.1,4.8,5,15,27.3,11,1005.2,7,17.4,41,80
43741,1,1006.5,19,5.019,20.3,7.6,46,17,0,2.3,26.9,0,6,22,25.6,5,1003.1,2,13.3,41,59
43742,0,1022.1,20,5.0085,9.3,8,39,28,0,2.2,17.6,0,3,13,17.1,13,1018.8,7,8,51,68
43743,0,1009.1,3,5.0156,29.6,8.5,35,11,0,10,30.8,0,5,13,27.4,4,1009.4,1,25.1,64,62
43744,0,1009.1,31,5.0188,16.4,8.1,43,26,0,1,21.3,0.2,6,17,20.4,5,1007.1,1,9.1,40,46
43745,0,1018,28,5.0359,0,3,35,7,0,1.2,3,0,8,11,1.8,4,1018.3,8,-4.6,62,54
43746,1,1017,7,5.0156,18.1,6.7,50,13,0,3.4,20.7,0.2,7,20,19,6,1014.1,4,14.4,65,89
43747,0,1012.8,3,5.0188,22.4,11,31,9,0,7.6,31.9,0,1,11,30.4,3,1009.3,5,18.1,43,68
43748,0,1015.8,21,5.0126,21.3,10.8,20,6,0,11.2,27.1,0,0,6,26.8,4,1013.6,0,13.8,38,35
43749,0,1025,17,5.0097,7.5,8.1,35,9,0,3.2,14.3,0,6,20,13.3,7,1022.7,1,5.5,53,73
43750,1,1002.8,15,5.0233,14.2,8.1,70,19,1,7,24.1,7.2,5,17,23.1,9,993.7,1,9,38,66
43751,0,1021.7,1,5.0223,12.9,10.2,33,9,0,3,22.8,0,2,20,20.8,12,1014.7,1,1.6,38,51
43752,0,1024.1,4,5.02,14.5,10.5,41,13,0,5,22.3,0,1,22,21.4,11,1020,4,5.7,38,58
43753,0,1023.4,16,5.028,14.8,11.1,31,17,1,1.8,19.1,15.2,1,22,17.8,3,1021.4,2,8.3,47,53
43754,1,1030.7,25,5.0114,12.8,0,37,11,1,2,13.7,8.8,7,15,12.9,11,1029.5,8,8.6,63,84
43755,0,1009.3,30,5.0096,17.2,4.6,50,28,0,6.4,22.5,0,5,24,21.2,5,1009.1,7,17,38,43
43756,0,1020.4,27,5.026,10.5,9.7,56,17,0,4.4,15.6,0.2,2,28,15,1,1017.8,3,4.3,41,56
43757,1,1021.8,7,5.0137,17.2,4.2,26,9,0,1.4,19.9,0.2,8,15,17.8,6,1018.1,5,13.4,62,70
43758,0,1025.1,43,5.0033,8.7,9.2,37,7,0,2.6,17.1,0,1,24,16.4,4,1022.1,1,2.5,38,86
43759,0,1021.4,29,5.0219,17.4,1.9,59,39,0,8,18.9,0,7,26,17.6,9,1020.2,8,16.3,66,73
43760,0,1009.7,36,5.0241,22.6,12.2,65,39,0,7.4,31.3,0,4,24,29.9,5,1008.2,1,11.8,39,41
43761,0,1021.8,9,5.023,14.8,12.5,39,7,0,1.4,22.6,0,1,24,21.3,4,1019.7,0,8,46,69
43762,0,1021.1,45,5.0118,8.5,2.1,61,17,1,1.8,13.4,17.8,7,24,11.1,6,1022.1,7,7.8,60,77
43763,1,1012.5,23,5.0237,23.2,2.3,65,9,1,4,29.5,8.8,8,26,27.1,9,1009.5,8,21.3,66,94
43764,0,1010,32,5.0204,20.7,10.7,24,13,0,3.8,29.3,0,1,7,27.5,6,1008.9,4,14.3,43,53
43765,0,1025.7,40,5.0104,11.6,12,37,9,0,2.8,23.4,0,2,19,23.4,5,1021.5,1,3.4,40,81
43766,0,1013.7,19,5.011,9.1,6.4,46,26,1,2.6,12.4,5.4,8,28,9.2,4,1017.5,7,7.8,65,99
43767,0,1021.4,36,5.0241,18.5,4.9,63,41,0,8.4,23.8,0,7,30,23.8,13,1016.2,7,13.7,38,39
43768,0,1023.3,20,5.013,14.2,7.4,28,6,0,3.2,18.8,0,3,19,17.8,4,1020.2,6,6.3,53,76
43769,0,1023.2,4,5.0102,16.5,11.5,52,28,0,15.2,24.3,0,3,20,22.8,0,1019,7,13.4,37,21
43770,0,1011.9,18,5.0321,19.2,7.7,44,19,0,4.6,28.9,0,1,17,27.3,7,1008.5,1,12.3,40,76
43771,1,1008.1,26,5.026,17.5,4.3,39,19,1,1,21.4,2.4,4,28,19.7,10,1003.5,5,13.2,64,78
43772,1,1014,21,5.0152,24.2,0,20,7,0,5.2,24.6,0,8,4,21.9,1,1012.6,8,22.8,62,73
43773,0,1023.6,26,5.0181,19,0.5,50,24,0,5,22.2,0,8,19,18.8,7,1020.2,8,16.7,64,67
43774,1,1018.9,40,5.0297,17.1,7.7,37,0,0,4,29.7,0.2,4,13,28.8,3,1015.9,8,15.2,47,99
43775,1,1012.9,27,5.0139,5.8,0.6,37,11,0,0.8,15,0,7,7,14.1,12,1006.3,8,1.1,51,96
43776,0,1013.5,41,5.0284,21.1,11,28,15,0,6.4,26.1,0,1,19,24.8,6,1009.2,0,12.5,41,46
43777,0,1014.9,41,5.0176,27.8,10.4,37,11,0,6,30.7,0,3,28,28.2,4,1011.5,5,20.9,55,67
43778,1,1011.3,5,5.0018,25.2,8.8,78,7,1,8,33,20.8,5,20,31.8,6,1007.8,7,22.3,64,86
43779,0,1013.4,3,5.0108,20,12.8,46,17,0,9.2,27.7,0,1,19,25.7,2,1010.8,1,15.9,51,67
43780,0,1010.2,29,5.0157,18.5,11.5,57,9,0,3.8,21.1,0,5,35,19.3,9,1004.8,3,12.2,59,65
43781,0,1008.9,40,5.0283,14.1,8.1,52,6,1,0.6,23.9,3,8,30,21.3,9,1005.2,5,10.5,56,100
43782,0,1017.6,19,5.0188,20.8,10.2,46,24,0,7.6,31.4,0,4,19,29.7,4,1015.3,1,11.4,43,57
43783,0,1029.2,35,5.0128,4.1,9.1,24,0,0,1,13.7,0,6,11,12.6,7,1027.4,5,2.3,58,99
43784,0,1016.3,16,5.0152,20.6,0.9,41,22,0,14.8,26.5,0,2,19,23.7,9,1013.3,8,16.4,52,50
43785,0,1012.2,12,5.0225,20.2,6.1,30,13,1,6.2,23.9,39.8,7,22,23.4,7,1010.8,8,16.4,61,82
43786,0,1024.8,10,5.0093,11.6,9,20,4,0,1.8,21.4,0,2,13,20.8,8,1020.7,1,4.2,47,90
43787,0,1019.4,10,5.0269,19,7.9,30,13,0,2,28.4,0.2,7,13,27.1,4,1014,7,12.8,42,68
43788,0,1019.1,46,5.0035,21.5,7.2,46,26,0,10.6,29.9,0,6,22,28.8,7,1014.8,6,15,37,43
43789,0,1019.6,36,5.0216,12.7,2.2,44,13,0,1.8,16.2,1,7,19,14.4,11,1017.2,1,8.2,57,65
43790,1,1018.5,42,5.0159,14.9,8.3,30,13,0,4,23.8,0,1,13,23.5,7,1012.8,2,10.4,45,69
43791,0,1023.5,10,5.0169,14.5,10.9,30,7,0,2.2,24.9,0,0,9,24.1,5,1021.3,1,8,43,68
43792,0,1019,39,5.0256,19.9,12.8,35,13,0,5.2,31.3,0,0,13,30,11,1014.9,0,10.2,42,35
43793,0,1023.3,42,5.0078,2.7,6.5,39,4,0,1,14.2,0,8,22,12.8,9,1018.1,8,-2,51,98
43794,0,1019.9,23,5.0146,14.1,1.2,30,0,1,1.8,19.3,9.2,7,4,17.5,3,1019.7,7,11.6,61,92
43795,0,1015.2,41,5.0208,28.3,11,54,31,0,13.2,31.8,0,7,37,30.3,7,1012.1,7,24,49,55
43796,0,1018.1,21,5.0065,17.5,10.2,17,6,0,4,26.3,0,1,4,26,10,1015.3,2,11.8,46,65
43797,0,1018.1,23,5.0129,21.6,10,30,0,0,3,26.8,0,6,17,26.2,12,1012.3,0,13,40,57
43798,0,1017.7,36,5.0298,18.5,6.1,54,17,0,5.4,25.3,0,5,35,24.4,5,1016.8,7,15.5,56,76
43799,0,1009.6,16,5.0311,27.6,13.1,50,20,0,8,39.2,0,0,24,37.9,11,1006.1,0,20.8,38,36
43800,1,1011.2,5,5.0233,26.3,7.4,41,24,1,7.4,31.8,25.8,6,22,31.1,9,1007.7,7,22.3,53,80
43801,0,1030.4,3,5.0218,11.3,9.5,24,7,0,1.8,20.7,0,1,9,19.9,3,1027.5,0,3.1,49,65
43802,0,1031.3,10,5.0089,14.5,9.1,26,2,0,1.8,22,0,6,7,21.6,11,1027.3,5,8.3,47,80
43803,0,1010.1,15,5.0166,30.9,12.8,41,26,0,13,40.8,0,1,20,40.1,6,1006.1,1,21.8,37,18
43804,1,1019.9,25,5.016,20.8,0.3,44,22,0,6.2,21.9,0.6,7,17,21.4,11,1019.5,7,20.1,65,70
43805,0,1017.1,39,5.0109,23.5,13.4,44,19,0,6.6,32.5,0,3,22,27.4,10,1013.3,0,16.5,55,71
43806,0,1018.7,11,5.0295,21.9,6,33,11,0,1.8,26.7,0,6,15,24.7,10,1014.5,7,20,65,86
43807,0,1011.1,11,5.0127,25.3,2,63,52,0,5.6,26.8,0,8,15,26,10,1010.2,7,22.7,65,64
43808,0,1014.4,24,5.0173,22.5,12.7,39,15,0,10.6,32.8,0,1,20,31.7,5,1013.9,0,17.1,46,30
43809,0,1019.6,32,5.0251,11.3,11.7,35,9,0,3.6,20.6,0,3,17,20,9,1019.3,1,8.1,43,75
43810,0,1016.2,8,5.0231,21.9,5.2,48,15,0,3.2,23,0,5,39,21.5,10,1015.5,8,19,66,78
43811,1,1010.9,30,5.017,14.9,8.2,30,0,0,2.2,23.6,0,4,17,22.6,9,1008.4,4,9.5,40,68
43812,0,1032.1,33,5.0142,5.1,5.2,11,0,0,1.8,15.3,0,6,7,14.8,3,1027.7,7,0.3,63,100
43813,1,1007,32,5.0192,36.1,11,78,17,0,12.2,42.7,0,2,20,41.1,4,1005.1,1,28.3,43,12
43814,0,1022.1,21,5.0131,16.6,7.5,33,7,0,3.6,20.4,0,8,15,18.7,7,1021.3,1,12.1,52,48
43815,0,1027.6,1,5.0293,14,10.4,35,11,0,3.6,20.7,0,3,19,19.7,4,1024.3,0,4.7,40,54
43816,0,1011.4,21,5.0319,27.1,10.7,43,9,1,3.2,29,2.2,7,20,27.4,10,1007.9,7,21.2,59,67
43817,0,1014.4,21,5.0142,25.8,9.1,48,22,1,10.6,28.4,68.8,7,17,26,8,1014.5,5,21.9,55,59
43818,0,1006.2,17,5.0222,19.5,8.2,52,9,1,1.8,21.8,7.4,2,19,18.1,11,1007.2,6,14.7,61,69
43819,1,997,36,5.0215,19,4.5,61,28,1,4.8,24.3,3.8,6,35,23.3,8,996.3,7,11.3,53,75
43820,0,1020.5,22,5.0238,26.4,7.7,39,19,0,9,29.6,0,7,31,28.5,6,1017.7,4,23.2,50,61
43821,0,1024.6,27,5.0129,14.8,11.5,37,20,0,7.2,17.9,0,8,24,17,4,1022.5,8,7.8,44,53
43822,0,997.4,29,5.0171,15,10.6,81,41,1,9.8,21.3,5.2,3,37,20.2,2,1000.2,8,12.4,41,48
43823,0,1010.3,36,5.0305,11.8,4.8,50,24,1,4.4,18.9,5.8,7,28,17.2,6,1011,7,10.8,60,94
43824,0,1023.2,21,5.0224,19.6,9.5,28,2,0,4,24.6,0.4,2,15,22.8,9,1019.7,5,13.8,56,71
43825,0,1027.9,28,5.0207,14,11.2,39,17,0,7,19.9,0,1,24,19.4,10,1024.7,0,9.6,41,36
